# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1072          	1.3438070e-02	2.2145670e-03	1.5524640e-03	3.5930760e-04
1073          	1.2772620e-02	2.2681350e-03	1.6444330e-03	3.8237510e-04
1074          	1.3398870e-02	2.1739270e-03	1.5852570e-03	3.6208630e-04
1075          	1.6025210e-02	2.2512990e-03	1.5714930e-03	3.6609810e-04
1076          	1.8314850e-02	2.4192230e-03	1.7678360e-03	4.2249870e-04
1077          	1.7779580e-02	2.3313430e-03	1.7384890e-03	4.0672740e-04
1078          	1.6138920e-02	2.2848570e-03	1.6511870e-03	3.7594670e-04
1079          	1.5414120e-02	2.2069050e-03	1.5804690e-03	3.6521040e-04
1080          	1.3033860e-02	2.1916750e-03	1.6112990e-03	3.6856950e-04
1081          	1.2162300e-02	2.2205540e-03	1.6247480e-03	3.8884660e-04
1082          	1.4769070e-02	2.2042310e-03	1.5748260e-03	3.7012840e-04
1083          	1.3821560e-02	2.2189780e-03	1.6356930e-03	3.8461660e-04
1084          	1.3594920e-02	2.2680720e-03	1.5765430e-03	3.7397670e-04
1085          	1.4056990e-02	2.3919190e-03	1.7590590e-03	3.9812490e-04
1086          	1.7546680e-02	2.2877680e-03	1.7142250e-03	3.9266940e-04
1087          	1.7411240e-02	2.3198310e-03	1.6563230e-03	3.8159520e-04
1088          	1.6650860e-02	2.2608660e-03	1.5917680e-03	3.8316420e-04
1089          	1.7804960e-02	2.2808620e-03	1.6574790e-03	3.7146300e-04
1090          	1.5894100e-02	2.2962540e-03	1.7454910e-03	4.0242830e-04
1091          	1.5672480e-02	2.2384890e-03	1.5810460e-03	3.8722880e-04
1092          	1.4644480e-02	2.2363770e-03	1.6262000e-03	3.6852780e-04
1093          	1.4286360e-02	2.3359400e-03	1.6934030e-03	3.7461220e-04
1094          	1.4579810e-02	2.2441450e-03	1.5908430e-03	3.7936270e-04
1095          	1.5070590e-02	2.1570310e-03	1.5522450e-03	3.6230690e-04
1096          	1.6357300e-02	2.3061080e-03	1.7330980e-03	4.1350080e-04
1097          	1.4686010e-02	2.3425410e-03	1.6987290e-03	4.0392740e-04
1098          	1.4234420e-02	2.1705010e-03	1.5940160e-03	3.7592380e-04
1099          	1.3659490e-02	2.2499420e-03	1.5671480e-03	3.6853290e-04
1100          	1.6636800e-02	2.2269590e-03	1.5837810e-03	3.7147360e-04
1101          	1.4532240e-02	2.3223100e-03	1.7257630e-03	4.0615090e-04
1102          	1.1961780e-02	2.1931740e-03	1.5587510e-03	3.7367180e-04
1103          	1.3256440e-02	2.1177740e-03	1.5378880e-03	3.7934860e-04
1104          	1.6853960e-02	2.1411660e-03	1.5279100e-03	3.5993430e-04
1105          	1.5197120e-02	2.2733410e-03	1.7639640e-03	3.9422300e-04
1106          	1.5851070e-02	2.3037910e-03	1.6056330e-03	3.7101350e-04
1107          	1.4806140e-02	2.5058480e-03	1.8971080e-03	4.2509850e-04
1108          	1.4391310e-02	2.3962760e-03	1.6828410e-03	3.9164500e-04
1109          	1.7114830e-02	2.1322520e-03	1.5834500e-03	3.6308740e-04
1110          	1.4593030e-02	2.1486050e-03	1.5275980e-03	3.5518840e-04
1111          	1.2653630e-02	2.1549280e-03	1.5127880e-03	3.7276800e-04
1112          	1.3165840e-02	2.0754670e-03	1.4943400e-03	3.6002480e-04
1113          	1.4722910e-02	2.2056840e-03	1.5633610e-03	3.6157440e-04
1114          	1.4894780e-02	2.1256320e-03	1.5930400e-03	3.6495700e-04
1115          	1.5835990e-02	2.1365420e-03	1.5249660e-03	3.4506250e-04
1116          	1.5570280e-02	2.2401610e-03	1.6421850e-03	3.5973890e-04
1117          	1.6154660e-02	2.1854700e-03	1.6334260e-03	3.5709680e-04
1118          	1.7461720e-02	2.2366950e-03	1.5704670e-03	3.6930180e-04
1119          	1.4360530e-02	2.3065380e-03	1.7005970e-03	3.7118170e-04
1120          	1.2756800e-02	2.1562580e-03	1.6367840e-03	3.5756260e-04
1121          	1.4715460e-02	2.1128820e-03	1.5560120e-03	3.5057990e-04
1122          	1.6068500e-02	2.0828920e-03	1.5503810e-03	3.4837800e-04
1123          	1.3723540e-02	2.1338310e-03	1.6267510e-03	3.5252890e-04
1124          	1.4822560e-02	2.0089780e-03	1.5141580e-03	3.6322810e-04
1125          	1.6428710e-02	2.0928100e-03	1.5611690e-03	3.4016650e-04
1126          	1.3945570e-02	2.1742180e-03	1.5892960e-03	3.6302960e-04
1127          	1.6926070e-02	2.0065980e-03	1.4687310e-03	3.3684940e-04
1128          	1.3005250e-02	2.1868960e-03	1.5729090e-03	3.5720910e-04
1129          	1.1177640e-02	1.9662000e-03	1.4704180e-03	3.5816150e-04
1130          	1.1747490e-02	2.0142050e-03	1.5410320e-03	3.8979340e-04
1131          	1.6522090e-02	2.0621930e-03	1.5541800e-03	3.8222640e-04
1132          	1.7268390e-02	2.3045630e-03	1.7251520e-03	3.7788190e-04
1133          	1.6833550e-02	2.1282730e-03	1.6788280e-03	3.8298320e-04
1134          	1.3546430e-02	2.0782400e-03	1.5580910e-03	3.5075300e-04
1135          	1.1510740e-02	2.0494060e-03	1.4453410e-03	3.5937270e-04
1136          	1.4530630e-02	2.0152440e-03	1.6015200e-03	4.1023180e-04
1137          	1.5003910e-02	2.0859140e-03	1.5258030e-03	3.4566170e-04
1138          	1.6826570e-02	2.1300000e-03	1.5342630e-03	3.4933080e-04
1139          	1.8337100e-02	2.1807070e-03	1.6709890e-03	3.8391180e-04
1140          	2.0246940e-02	2.1259080e-03	1.5805420e-03	3.4490070e-04
1141          	1.7380860e-02	2.3084150e-03	1.7405680e-03	3.9524060e-04
1142          	1.4433620e-02	2.1554790e-03	1.5307970e-03	3.5590270e-04
1143          	1.6401120e-02	2.1126900e-03	1.5903610e-03	3.5104400e-04
1144          	1.5768890e-02	2.1250790e-03	1.5298570e-03	3.4246590e-04
1145          	1.5911200e-02	2.2314640e-03	1.5712690e-03	3.5714400e-04
1146          	1.7026570e-02	2.2060970e-03	1.6694690e-03	3.6081310e-04
1147          	1.5540050e-02	2.1742140e-03	1.5345530e-03	3.5269190e-04
1148          	1.6808260e-02	2.2238000e-03	1.6541990e-03	3.7990030e-04
1149          	1.5099760e-02	2.1915610e-03	1.6078810e-03	3.5419420e-04
1150          	1.3787330e-02	2.1775590e-03	1.6540470e-03	3.4394720e-04
1151          	1.4527690e-02	2.0668190e-03	1.4820720e-03	3.4571350e-04
1152          	1.7784050e-02	2.0809630e-03	1.5430410e-03	3.4316760e-04
1153          	1.4818390e-02	2.0930060e-03	1.6336760e-03	3.9155650e-04
1154          	1.2799490e-02	1.9476940e-03	1.4022700e-03	3.2211090e-04
1155          	1.4841180e-02	1.9873540e-03	1.6098890e-03	3.7190790e-04
1156          	1.4472070e-02	2.1013340e-03	1.8066890e-03	4.0889740e-04
1157          	1.5117390e-02	2.0343930e-03	1.5434620e-03	3.3709220e-04
1158          	1.6374120e-02	2.1315210e-03	1.5641210e-03	3.5303370e-04
1159          	1.7578310e-02	2.1770900e-03	1.6307190e-03	3.7573300e-04
1160          	1.5926020e-02	2.1933200e-03	1.6424820e-03	3.7814670e-04
1161          	1.8703650e-02	2.0294620e-03	1.5321410e-03	3.4313950e-04
1162          	1.6907050e-02	2.2146750e-03	1.6397020e-03	3.7154890e-04
1163          	1.5525370e-02	2.1668840e-03	1.5934740e-03	3.5578900e-04
1164          	1.5598140e-02	2.1010680e-03	1.5241360e-03	3.3052950e-04
1165          	1.4335530e-02	2.0529500e-03	1.6228160e-03	3.4849520e-04
1166          	1.3212820e-02	2.0648310e-03	1.5600970e-03	3.4285080e-04
1167          	1.4060460e-02	1.9860330e-03	1.4952660e-03	3.3243140e-04
1168          	1.3769670e-02	2.0362010e-03	1.5215380e-03	3.3743680e-04
1169          	1.3665440e-02	2.0531520e-03	1.4782130e-03	3.3709510e-04
1170          	1.6387000e-02	2.0816470e-03	1.5259730e-03	3.4566810e-04
1171          	1.8078070e-02	2.1787990e-03	1.6730300e-03	3.6819180e-04
1172          	1.5776320e-02	2.2698130e-03	1.6688520e-03	3.7308650e-04
1173          	1.4133390e-02	2.0301920e-03	1.4770370e-03	3.1936830e-04
1174          	1.2907370e-02	1.9733600e-03	1.4569390e-03	3.2026930e-04
1175          	1.4559670e-02	1.9767170e-03	1.4419410e-03	3.1911550e-04
1176          	1.4743820e-02	2.0538980e-03	1.5560500e-03	3.3443530e-04
1177          	1.4819260e-02	2.0327490e-03	1.5303480e-03	3.3452280e-04
1178          	1.3822690e-02	2.1289660e-03	1.5277910e-03	3.2519410e-04
1179          	1.6170870e-02	2.0657330e-03	1.5273170e-03	3.1835000e-04
1180          	1.7001090e-02	2.1400090e-03	1.5747280e-03	3.3549410e-04
1181          	1.4773150e-02	2.0788160e-03	1.5455120e-03	3.2794250e-04
1182          	1.4966220e-02	2.1420630e-03	1.6057870e-03	3.5445610e-04
1183          	1.3347800e-02	2.0363550e-03	1.5791030e-03	3.4507110e-04
1184          	1.5426070e-02	1.9821670e-03	1.4418900e-03	3.1198760e-04
1185          	1.5540940e-02	2.1624760e-03	1.5514300e-03	3.2588610e-04
1186          	1.4083380e-02	2.0848900e-03	1.5518540e-03	3.2943020e-04
1187          	1.3174080e-02	2.0512650e-03	1.5102850e-03	3.2164010e-04
1188          	1.5135030e-02	2.1856510e-03	1.7124370e-03	3.5295080e-04
1189          	1.7208260e-02	2.0540770e-03	1.5346170e-03	3.2030040e-04
1190          	1.3588980e-02	2.2205000e-03	1.6207990e-03	3.3979640e-04
1191          	1.2993180e-02	2.0513010e-03	1.5321410e-03	3.3705100e-04
1192          	1.3881980e-02	2.2074080e-03	1.6539230e-03	3.5954510e-04
1193          	1.5792440e-02	2.0421050e-03	1.4913290e-03	3.1249940e-04
1194          	1.3917070e-02	2.0825610e-03	1.6189090e-03	3.5720000e-04
1195          	1.2882160e-02	1.9718420e-03	1.4651260e-03	3.1126500e-04
1196          	1.3823850e-02	2.0317770e-03	1.5292340e-03	3.3625220e-04
1197          	1.5625610e-02	2.0052400e-03	1.5510150e-03	3.4970610e-04
1198          	1.8519700e-02	2.0151580e-03	1.4818310e-03	3.1133390e-04
1199          	1.6582440e-02	2.1825170e-03	1.5658060e-03	3.2897670e-04
1200          	1.5196560e-02	2.0853610e-03	1.5131800e-03	3.2608000e-04
1201          	1.4094330e-02	2.0867220e-03	1.5517250e-03	3.2453540e-04
1202          	1.4846940e-02	2.0866910e-03	1.5054350e-03	3.1726110e-04
1203          	1.3231990e-02	2.0548670e-03	1.5279160e-03	3.3009160e-04
1204          	1.1503020e-02	2.1237830e-03	1.5137410e-03	3.1372200e-04
1205          	1.3951180e-02	1.9436510e-03	1.4824480e-03	3.3767700e-04
1206          	1.5575220e-02	2.0599850e-03	1.5077800e-03	3.2013320e-04
1207          	1.6457040e-02	2.1063390e-03	1.5790550e-03	3.1707440e-04
1208          	1.3658830e-02	2.0848260e-03	1.5062210e-03	3.1259030e-04
1209          	1.6133450e-02	2.0378580e-03	1.5491060e-03	3.1798610e-04
1210          	1.3522800e-02	2.2699850e-03	1.7113280e-03	3.5707240e-04
1211          	1.3395780e-02	2.0420980e-03	1.5020640e-03	3.2252580e-04
1212          	1.4408930e-02	2.1239720e-03	1.6103610e-03	3.3825290e-04
1213          	1.4372240e-02	2.0846230e-03	1.6059450e-03	3.2663700e-04
1214          	1.4096090e-02	2.0356300e-03	1.5502520e-03	3.2096410e-04
1215          	1.4825800e-02	2.0054540e-03	1.4561790e-03	3.1344380e-04
1216          	1.5695930e-02	1.9879160e-03	1.4907830e-03	3.1190650e-04
1217          	1.1715720e-02	2.0108890e-03	1.4638090e-03	3.1957450e-04
1218          	1.4410780e-02	1.9499030e-03	1.4825010e-03	3.2759570e-04
1219          	1.3995020e-02	2.0316560e-03	1.4743980e-03	3.1148490e-04
1220          	1.4736800e-02	2.0649500e-03	1.5427720e-03	3.2520150e-04
1221          	1.3185670e-02	1.9782180e-03	1.4427220e-03	3.2052070e-04
1222          	1.1716980e-02	1.9359300e-03	1.4321580e-03	3.1574600e-04
1223          	1.3869030e-02	2.0848240e-03	1.5591290e-03	3.5887490e-04
1224          	1.6524210e-02	2.0171590e-03	1.4469060e-03	3.1328520e-04
1225          	2.0831510e-02	2.2159260e-03	1.6017410e-03	3.4137460e-04
1226          	1.8100320e-02	2.3060680e-03	1.6263870e-03	3.4956540e-04
1227          	1.5918040e-02	2.0889110e-03	1.5809790e-03	3.4671470e-04
1228          	1.2579710e-02	2.0150530e-03	1.4171030e-03	3.1872010e-04
1229          	1.3050460e-02	2.0104840e-03	1.4857270e-03	3.4340010e-04
1230          	1.4050450e-02	2.0506550e-03	1.5342320e-03	3.3208900e-04
1231          	1.3048970e-02	2.0499710e-03	1.4652010e-03	3.2418900e-04
1232          	1.4260260e-02	1.9770330e-03	1.4546080e-03	3.1770820e-04
1233          	1.6389880e-02	1.9827240e-03	1.5122960e-03	3.3643720e-04
1234          	2.0690980e-02	1.9449290e-03	1.4460700e-03	3.1492220e-04
1235          	1.7739200e-02	2.1134490e-03	1.6015010e-03	3.6449020e-04
1236          	1.2861520e-02	2.0195650e-03	1.4900690e-03	3.1184170e-04
1237          	1.3221720e-02	1.9273150e-03	1.5278970e-03	3.3762710e-04
1238          	1.5212090e-02	1.9344640e-03	1.4253240e-03	3.0807850e-04
1239          	1.4904840e-02	2.0382720e-03	1.5311360e-03	3.4287710e-04
1240          	1.5174440e-02	1.9807960e-03	1.4970940e-03	3.4322510e-04
1241          	1.6414070e-02	2.1632710e-03	1.5582630e-03	3.4525530e-04
1242          	1.8038660e-02	1.9969970e-03	1.4984760e-03	3.2178930e-04
1243          	1.8480300e-02	1.9818990e-03	1.5042670e-03	3.1822060e-04
1244          	1.6378060e-02	2.0568370e-03	1.5396220e-03	3.2756280e-04
1245          	1.5108610e-02	2.0064820e-03	1.5150950e-03	3.2549530e-04
1246          	1.3720770e-02	1.9808320e-03	1.4655130e-03	3.1250850e-04
1247          	1.3973150e-02	1.9788730e-03	1.4974950e-03	3.1809960e-04
1248          	1.2518930e-02	1.9155200e-03	1.4343350e-03	3.0763720e-04
1249          	1.2636930e-02	1.9608010e-03	1.4645940e-03	3.1204000e-04
1250          	1.6626890e-02	1.8768620e-03	1.4479590e-03	3.2047690e-04
1251          	1.7855130e-02	2.0385200e-03	1.6118520e-03	3.7733030e-04
1252          	1.8864160e-02	1.9505920e-03	1.5520110e-03	3.3919910e-04
1253          	1.4706930e-02	2.0616220e-03	1.5521480e-03	3.3519420e-04
1254          	1.3337620e-02	1.9144260e-03	1.5875510e-03	3.3589360e-04
1255          	1.2063160e-02	1.9333340e-03	1.5116910e-03	3.1472910e-04
1256          	1.4288810e-02	1.9780150e-03	1.5259790e-03	3.1576640e-04
1257          	1.4057580e-02	1.9907150e-03	1.5294680e-03	3.1747610e-04
1258          	1.4247880e-02	1.8725490e-03	1.4100600e-03	3.2115260e-04
1259          	1.4737770e-02	1.9489680e-03	1.5137290e-03	3.4706600e-04
1260          	1.3963750e-02	1.9195910e-03	1.4805350e-03	3.3140770e-04
1261          	1.7221820e-02	1.8541130e-03	1.4658710e-03	3.1331110e-04
1262          	1.3596660e-02	2.1422570e-03	1.6052460e-03	3.6245160e-04
1263          	1.1814100e-02	1.8648950e-03	1.4090050e-03	3.0682880e-04
1264          	1.1296390e-02	1.8997820e-03	1.4823860e-03	3.2552480e-04
1265          	1.4407910e-02	1.9532450e-03	1.5357660e-03	3.3770720e-04
1266          	2.0853040e-02	2.0756010e-03	1.4984250e-03	3.2983720e-04
1267          	1.9064440e-02	2.2749750e-03	1.8660520e-03	4.5698820e-04
1268          	1.5239990e-02	2.0748440e-03	1.6541240e-03	3.8746330e-04
1269          	1.5786560e-02	2.1277690e-03	1.5654960e-03	3.4593780e-04
1270          	1.5708080e-02	1.9264610e-03	1.6130740e-03	3.5188150e-04
1271          	1.6508380e-02	2.0268330e-03	1.5895360e-03	3.4161730e-04
1272          	1.4090990e-02	2.0811560e-03	1.4985940e-03	3.3123780e-04
1273          	1.1733780e-02	1.9709500e-03	1.4830170e-03	3.1915420e-04
1274          	1.3908530e-02	1.8984520e-03	1.5697910e-03	3.5879990e-04
1275          	1.6707470e-02	1.9803460e-03	1.5215980e-03	3.3156080e-04
1276          	1.7667510e-02	2.1178790e-03	1.6065220e-03	3.4062540e-04
1277          	1.5952090e-02	2.3105090e-03	1.6948710e-03	3.7678150e-04
1278          	1.7484510e-02	2.0594880e-03	1.5760520e-03	3.2709790e-04
1279          	1.9687320e-02	2.2151220e-03	1.7118960e-03	3.4793990e-04
1280          	1.8129250e-02	2.2588040e-03	1.7745420e-03	3.8618050e-04
1281          	1.6049740e-02	2.2561840e-03	1.7098110e-03	3.5795000e-04
1282          	1.2722590e-02	2.2426750e-03	1.7108450e-03	3.8446020e-04
1283          	1.4381320e-02	2.0035860e-03	1.5408230e-03	3.3462930e-04
1284          	1.9119200e-02	2.0410980e-03	1.6501870e-03	3.3944840e-04
1285          	1.6033070e-02	2.2648820e-03	1.7247680e-03	3.7502310e-04
1286          	1.4371160e-02	2.1116370e-03	1.6468540e-03	3.6097040e-04
1287          	1.6181310e-02	2.0632980e-03	1.4750580e-03	3.1689030e-04
1288          	1.4590940e-02	2.2057360e-03	1.6243200e-03	3.4916590e-04
1289          	1.3146230e-02	2.1793460e-03	1.6199810e-03	3.5464760e-04
1290          	1.3145210e-02	2.0046520e-03	1.4970100e-03	3.1992650e-04
1291          	1.5023050e-02	1.9699540e-03	1.5066820e-03	3.1659030e-04
1292          	1.7793260e-02	2.0907360e-03	1.6850080e-03	3.4824710e-04
1293          	1.4416470e-02	2.1867920e-03	1.6610640e-03	3.5139010e-04
1294          	1.3208430e-02	1.9447030e-03	1.4683470e-03	3.0923080e-04
1295          	1.6089710e-02	1.9545440e-03	1.7012860e-03	3.7012250e-04
1296          	1.5440950e-02	2.0777620e-03	1.7657000e-03	3.6275300e-04
1297          	1.3567800e-02	2.0705430e-03	1.6927280e-03	3.4409370e-04
1298          	1.5511250e-02	1.9641770e-03	1.5170680e-03	3.1287120e-04
1299          	1.7770690e-02	2.1246490e-03	1.5123730e-03	3.2117690e-04
1300          	1.7955950e-02	2.2203750e-03	1.7885190e-03	3.9130430e-04
1301          	1.6739680e-02	2.1398280e-03	1.7453500e-03	3.6987520e-04
1302          	1.6666570e-02	2.1554100e-03	1.6498570e-03	3.3679420e-04
1303          	1.3978960e-02	2.2431730e-03	1.6012690e-03	3.4899760e-04
1304          	1.4463910e-02	1.9594650e-03	1.4601360e-03	3.0896690e-04
1305          	1.5004660e-02	2.0433380e-03	1.5014050e-03	3.1794390e-04
1306          	1.4492890e-02	1.9845300e-03	1.5193720e-03	3.1045100e-04
1307          	1.2530240e-02	1.9532410e-03	1.4576610e-03	3.0973020e-04
1308          	1.1777850e-02	1.9166870e-03	1.4648030e-03	3.2276580e-04
1309          	1.4573800e-02	1.9115340e-03	1.4514330e-03	3.1902040e-04
1310          	1.6178270e-02	2.0136710e-03	1.5381930e-03	3.2878970e-04
1311          	1.5628210e-02	2.0465240e-03	1.6363720e-03	3.5263050e-04
1312          	1.2245200e-02	1.9723390e-03	1.4819710e-03	3.2328410e-04
1313          	1.5015340e-02	1.8995060e-03	1.4632860e-03	3.3744020e-04
1314          	1.7366730e-02	2.0965590e-03	1.5498440e-03	3.4243020e-04
1315          	1.6860890e-02	2.1251130e-03	1.6219990e-03	3.4122850e-04
1316          	1.4531390e-02	2.1514710e-03	1.5060820e-03	3.3308800e-04
1317          	1.1438190e-02	1.9350240e-03	1.4039350e-03	3.0534410e-04
1318          	1.1581120e-02	1.9657970e-03	1.5260720e-03	3.3856990e-04
1319          	1.4424030e-02	1.8895340e-03	1.4542680e-03	3.3786320e-04
1320          	1.4752310e-02	1.9563370e-03	1.4613800e-03	3.1130930e-04
1321          	1.4324870e-02	1.9312470e-03	1.4316160e-03	3.0166070e-04
1322          	1.6223780e-02	1.9822490e-03	1.5425660e-03	3.2940210e-04
1323          	1.8545960e-02	1.9167210e-03	1.4777650e-03	3.1216740e-04
1324          	1.4890150e-02	2.0235370e-03	1.4780800e-03	3.2372100e-04
1325          	1.4155050e-02	1.9018250e-03	1.4579740e-03	3.0803250e-04
1326          	1.2693160e-02	2.0387400e-03	1.4752790e-03	3.2120820e-04
1327          	1.4467350e-02	1.9115530e-03	1.4079060e-03	3.1200550e-04
1328          	1.6454920e-02	1.9571080e-03	1.4389260e-03	3.0270500e-04
1329          	1.5407790e-02	2.0055910e-03	1.5038470e-03	3.1152730e-04
1330          	1.3391090e-02	1.9403710e-03	1.4228230e-03	3.0251660e-04
1331          	1.3790200e-02	1.8368670e-03	1.3503150e-03	3.0171050e-04
1332          	1.6552680e-02	1.9167360e-03	1.5690380e-03	3.6179750e-04
1333          	1.8530480e-02	1.9350230e-03	1.5500200e-03	3.3647420e-04
1334          	1.6873020e-02	2.1118180e-03	1.6327660e-03	3.7958920e-04
1335          	1.5044660e-02	1.9539860e-03	1.5539650e-03	3.5369050e-04
1336          	1.5235690e-02	1.9522660e-03	1.3818560e-03	3.0248190e-04
1337          	1.4074910e-02	2.1095970e-03	1.5778280e-03	3.2591450e-04
1338          	1.3727560e-02	1.8840650e-03	1.4185120e-03	3.1029310e-04
1339          	1.6513330e-02	1.9112910e-03	1.5254890e-03	3.4162740e-04
1340          	1.8142180e-02	2.2790480e-03	1.5834190e-03	3.4840680e-04
1341          	1.7705990e-02	1.9966450e-03	1.4874160e-03	3.2073710e-04
1342          	1.5048760e-02	2.0740470e-03	1.5544690e-03	3.4976320e-04
1343          	1.5234950e-02	1.9393380e-03	1.4980420e-03	3.4490090e-04
1344          	1.4582080e-02	1.9760300e-03	1.4279550e-03	3.2339210e-04
1345          	1.4878360e-02	1.9584970e-03	1.4643470e-03	3.2034950e-04
1346          	1.5207440e-02	1.9794010e-03	1.5106900e-03	3.2311250e-04
1347          	1.3883030e-02	2.0087920e-03	1.5132240e-03	3.1705550e-04
1348          	1.3789590e-02	1.9061230e-03	1.4756130e-03	3.1585780e-04
1349          	1.5621970e-02	2.0030840e-03	1.4806420e-03	3.1899260e-04
1350          	1.5408550e-02	1.9521120e-03	1.5699860e-03	3.2110010e-04
1351          	1.4559900e-02	1.9600150e-03	1.4871300e-03	3.0377420e-04
1352          	1.3735890e-02	1.9479210e-03	1.5335950e-03	3.5918270e-04
1353          	1.3852530e-02	1.9109180e-03	1.4240610e-03	3.0785990e-04
1354          	1.3151180e-02	1.9211940e-03	1.3920370e-03	3.0682600e-04
1355          	1.4404570e-02	1.9002300e-03	1.4240910e-03	3.0393640e-04
1356          	1.5815010e-02	1.8688290e-03	1.3936190e-03	2.9739990e-04
1357          	1.6324270e-02	1.9273830e-03	1.5384740e-03	3.4000970e-04
1358          	1.6790810e-02	2.0526560e-03	1.5157500e-03	3.1214690e-04
1359          	1.6111480e-02	2.0333260e-03	1.5369520e-03	3.1931860e-04
1360          	1.2598420e-02	1.9415720e-03	1.4511570e-03	3.0640970e-04
1361          	1.3523940e-02	2.0029290e-03	1.5206320e-03	3.2635520e-04
1362          	1.3874110e-02	1.9481200e-03	1.4901320e-03	3.1786270e-04
1363          	1.6053430e-02	2.0323890e-03	1.5403400e-03	3.3938500e-04
1364          	1.5219280e-02	1.9640240e-03	1.4362200e-03	3.2493970e-04
1365          	1.2488650e-02	1.9475270e-03	1.4247590e-03	3.0601730e-04
1366          	1.3329430e-02	1.9106840e-03	1.4175030e-03	3.0973920e-04
1367          	1.7496730e-02	1.8923950e-03	1.4400380e-03	3.0759230e-04
1368          	1.7228830e-02	2.1201660e-03	1.6184110e-03	3.5037140e-04
1369          	1.3825340e-02	1.9468010e-03	1.5092920e-03	3.3450730e-04
1370          	1.3427090e-02	1.8742310e-03	1.3771150e-03	2.9016860e-04
1371          	1.2174860e-02	1.8485680e-03	1.4018930e-03	2.9149940e-04
1372          	1.3091410e-02	1.9888930e-03	1.5436430e-03	3.2373090e-04
1373          	1.6623980e-02	1.9588340e-03	1.4679710e-03	3.0415020e-04
1374          	1.4454630e-02	2.0460030e-03	1.5401690e-03	3.4730750e-04
1375          	1.6257220e-02	1.9247560e-03	1.4491830e-03	2.9912440e-04
1376          	1.7092120e-02	1.9626440e-03	1.5486400e-03	3.2915670e-04
1377          	1.8629640e-02	1.9727600e-03	1.4753550e-03	3.2314950e-04
1378          	1.4038300e-02	2.0042410e-03	1.4962030e-03	3.1793540e-04
1379          	1.1819320e-02	1.8318580e-03	1.3896770e-03	3.1245590e-04
1380          	1.1050700e-02	1.8192700e-03	1.4287050e-03	3.2641280e-04
1381          	1.2118940e-02	1.8351950e-03	1.4123420e-03	3.2739840e-04
1382          	1.4102680e-02	1.8682840e-03	1.4565100e-03	3.3234830e-04
1383          	1.7179550e-02	1.9498730e-03	1.4911760e-03	3.1405950e-04
1384          	1.6353540e-02	1.9944800e-03	1.5900370e-03	3.5642070e-04
1385          	1.5774380e-02	1.9898360e-03	1.4606720e-03	3.2409300e-04
1386          	1.5216290e-02	1.9824520e-03	1.4812360e-03	3.0877360e-04
1387          	1.2277190e-02	1.8569270e-03	1.3742910e-03	3.0297360e-04
1388          	1.1242160e-02	1.7446690e-03	1.3418010e-03	3.0523490e-04
1389          	1.1673510e-02	1.8009410e-03	1.3987790e-03	3.2181740e-04
1390          	1.2150130e-02	1.7881140e-03	1.3273220e-03	3.0345050e-04
1391          	1.6998350e-02	1.8182640e-03	1.3604340e-03	3.0349330e-04
1392          	1.4914660e-02	2.2668890e-03	1.5489740e-03	3.5512970e-04
1393          	1.9000910e-02	1.8829410e-03	1.4216690e-03	3.0745800e-04
1394          	1.6565510e-02	2.1907930e-03	1.6086030e-03	3.3903000e-04
1395          	1.5178860e-02	1.9251020e-03	1.4483000e-03	3.1028260e-04
1396          	1.5653350e-02	1.9610540e-03	1.5135470e-03	3.1778730e-04
1397          	1.6021230e-02	1.9445440e-03	1.4991030e-03	3.2249000e-04
1398          	1.5155340e-02	2.0043230e-03	1.5316630e-03	3.3154350e-04
1399          	1.2875430e-02	1.9012150e-03	1.4642780e-03	3.2809740e-04
1400          	1.3877910e-02	2.0543450e-03	1.5962800e-03	3.5504930e-04
1401          	1.4298820e-02	1.8842050e-03	1.4536050e-03	3.2954880e-04
1402          	1.4751220e-02	1.8176780e-03	1.4157170e-03	3.1131330e-04
1403          	1.6570280e-02	1.8964690e-03	1.4656770e-03	3.0987260e-04
1404          	1.7031340e-02	1.9474510e-03	1.4468190e-03	3.1529470e-04
1405          	1.4989550e-02	2.0315130e-03	1.5513600e-03	3.3882160e-04
1406          	1.2455740e-02	1.8803750e-03	1.4464670e-03	3.0743160e-04
1407          	1.1864920e-02	1.8363320e-03	1.5484670e-03	3.4760860e-04
1408          	1.2634320e-02	1.7721110e-03	1.3424650e-03	3.0451280e-04
1409          	1.7405250e-02	1.8163560e-03	1.3887000e-03	2.9772270e-04
1410          	1.6272680e-02	1.9825440e-03	1.7659470e-03	3.9244640e-04
1411          	1.4778390e-02	1.8169970e-03	1.3887850e-03	3.0247820e-04
1412          	1.6552060e-02	1.8287500e-03	1.4883940e-03	3.3295520e-04
1413          	1.5839930e-02	2.0327930e-03	1.4516320e-03	3.0685230e-04
1414          	1.4362260e-02	1.9023250e-03	1.4255230e-03	3.1042340e-04
1415          	1.5454990e-02	1.9864020e-03	1.5156780e-03	3.3699740e-04
1416          	1.4412850e-02	2.0153450e-03	1.4609610e-03	3.1160010e-04
1417          	1.3706880e-02	1.9700810e-03	1.5563740e-03	3.2542700e-04
1418          	1.4932450e-02	1.9102250e-03	1.4661440e-03	3.1310760e-04
1419          	1.4487280e-02	1.9071600e-03	1.3848260e-03	3.1062600e-04
1420          	1.7166330e-02	1.8997230e-03	1.4693040e-03	3.1665610e-04
